order_id,product_id,origin_warehouse,destination_city,order_date,ship_mode,carrier,weight_kg,distance_km,expected_delay_days
190620,P024,Rouen,Lyon,2025-04-20,Standard,GLS,12.36,66,3
190621,P056,Lyon,Lyon,2024-09-12,Express,DHL,8.97,792,3
190622,P069,Nantes,Paris,2024-08-04,Standard,Colissimo,11.9,963,5
190623,P090,Strasbourg,Bordeaux,2025-01-18,Express,GLS,15.16,542,3
190624,P018,Nantes,Bordeaux,2024-07-17,Standard,Colissimo,11.88,722,5
190625,P100,Strasbourg,Bordeaux,2025-02-22,Standard,DHL,16.78,159,2
190626,P065,Strasbourg,Bordeaux,2024-07-03,Standard,UPS,17.15,361,5
190627,P010,Strasbourg,Nice,2025-03-04,Standard,Colissimo,1.55,444,3
190628,P017,Strasbourg,Lyon,2025-03-28,Express,Colissimo,14.42,554,4
190629,P058,Paris,Nice,2024-08-24,Express,DHL,17.33,538,4
190630,P035,Nantes,Bordeaux,2024-08-30,Express,DHL,4.99,525,2
190631,P004,Strasbourg,Toulouse,2025-04-20,Standard,Colissimo,9.87,449,3
190632,P044,Strasbourg,Lyon,2025-05-16,Standard,DHL,14.97,136,4
190633,P091,Rouen,Paris,2025-05-26,Standard,Chronopost,5.56,475,3
190634,P075,Strasbourg,Paris,2025-04-04,Express,GLS,9.93,202,1
190635,P067,Lyon,Marseille,2025-04-26,Standard,DHL,3.03,126,1
190636,P028,Lille,Marseille,2024-08-07,Standard,GLS,8.85,949,5
190637,P011,Lille,Toulouse,2024-12-31,Standard,GLS,1.92,469,3
190638,P003,Strasbourg,Paris,2024-07-29,Express,Chronopost,15.7,559,3
190639,P100,Lyon,Paris,2025-04-20,Standard,UPS,2.31,275,3
190640,P003,Lyon,Nice,2025-04-29,Express,Chronopost,6.46,602,3
190641,P025,Paris,Toulouse,2025-05-17,Express,GLS,1.62,790,3
190642,P076,Lille,Toulouse,2025-05-17,Express,GLS,13.71,406,2
190643,P012,Rouen,Nice,2024-08-27,Express,UPS,0.83,879,3
190644,P049,Rouen,Toulouse,2024-08-14,Standard,Chronopost,14.54,955,6
190645,P056,Nantes,Paris,2025-05-14,Standard,DHL,16.95,910,5
190646,P053,Lille,Toulouse,2025-05-20,Express,Chronopost,3.35,242,2
190647,P096,Paris,Lyon,2025-05-22,Express,Chronopost,17.27,909,4
190648,P010,Lille,Toulouse,2024-08-29,Express,GLS,11.78,511,3
190649,P019,Lille,Bordeaux,2024-10-21,Standard,GLS,7.93,375,2
190650,P047,Nantes,Nice,2025-01-26,Express,GLS,2.21,881,3
190651,P054,Paris,Marseille,2025-03-07,Express,Colissimo,8.38,808,3
190652,P007,Strasbourg,Paris,2025-03-19,Standard,GLS,5.12,224,2
190653,P088,Paris,Paris,2024-11-28,Standard,UPS,17.44,289,4
190654,P039,Lille,Lyon,2025-06-03,Standard,Colissimo,10.2,677,4
190655,P032,Strasbourg,Nice,2024-10-22,Standard,UPS,13.08,386,4
190656,P023,Nantes,Toulouse,2024-07-24,Standard,DHL,5.56,959,4
190657,P050,Lille,Marseille,2024-08-24,Standard,GLS,18.32,603,6
190658,P019,Lyon,Bordeaux,2024-07-20,Standard,Colissimo,7.21,254,3
190659,P067,Paris,Nice,2025-04-23,Express,GLS,2.91,336,1
190660,P025,Rouen,Paris,2025-05-16,Express,DHL,19.42,791,5
190661,P025,Lille,Paris,2025-04-03,Standard,DHL,7.8,230,3
190662,P006,Lille,Toulouse,2025-05-30,Standard,UPS,16.0,489,4
190663,P097,Paris,Bordeaux,2025-02-23,Standard,GLS,13.26,420,4
190664,P097,Rouen,Bordeaux,2024-07-03,Express,Chronopost,10.0,995,4
190665,P015,Strasbourg,Toulouse,2025-04-27,Express,Chronopost,8.84,169,2
190666,P063,Strasbourg,Paris,2024-09-11,Express,Colissimo,9.1,659,3
190667,P020,Lyon,Bordeaux,2024-10-27,Express,Colissimo,12.62,768,3
190668,P043,Lyon,Toulouse,2025-01-22,Express,UPS,7.56,952,3
190669,P096,Rouen,Marseille,2024-06-22,Express,Colissimo,11.87,383,3
190670,P088,Lyon,Bordeaux,2024-12-27,Express,GLS,4.2,956,3
190671,P067,Strasbourg,Paris,2025-06-04,Express,Colissimo,8.45,966,4
190672,P004,Lyon,Bordeaux,2025-03-30,Express,GLS,17.15,303,3
190673,P006,Nantes,Marseille,2025-02-27,Standard,UPS,14.66,548,4
190674,P059,Paris,Toulouse,2024-09-11,Express,Chronopost,10.85,835,4
190675,P052,Lyon,Nice,2025-04-15,Express,UPS,9.21,137,1
190676,P019,Rouen,Bordeaux,2025-03-15,Express,Chronopost,0.75,265,1
190677,P026,Nantes,Marseille,2024-12-01,Standard,GLS,4.02,863,5
190678,P048,Lille,Marseille,2025-03-24,Standard,DHL,19.51,255,4
190679,P089,Paris,Marseille,2024-11-25,Standard,Colissimo,19.36,395,4
190680,P055,Nantes,Bordeaux,2025-02-11,Express,DHL,16.99,921,6
190681,P089,Lyon,Lyon,2024-09-17,Express,DHL,16.33,678,4
190682,P059,Lyon,Toulouse,2025-01-22,Standard,UPS,3.97,418,2
190683,P074,Strasbourg,Marseille,2025-02-06,Express,Chronopost,0.65,986,3
190684,P038,Rouen,Toulouse,2025-03-31,Standard,DHL,18.86,323,4
190685,P084,Strasbourg,Nice,2024-09-07,Standard,Colissimo,4.13,452,3
190686,P005,Lille,Marseille,2024-09-05,Express,Chronopost,19.65,388,3
190687,P042,Strasbourg,Nice,2025-04-10,Express,GLS,4.21,734,3
190688,P035,Rouen,Nice,2024-07-09,Standard,GLS,8.16,134,2
190689,P069,Lyon,Paris,2024-11-07,Standard,Chronopost,3.35,239,2
190690,P099,Lille,Nice,2025-02-05,Express,Chronopost,6.58,136,1
190691,P003,Strasbourg,Paris,2024-09-17,Express,DHL,6.17,721,3
190692,P041,Lyon,Paris,2024-08-12,Standard,UPS,11.13,184,3
190693,P032,Rouen,Toulouse,2025-02-10,Express,Chronopost,11.64,77,1
190694,P036,Strasbourg,Marseille,2025-02-23,Standard,UPS,12.69,380,3
190695,P030,Paris,Paris,2024-07-26,Standard,Chronopost,4.35,962,5
190696,P039,Rouen,Toulouse,2024-11-14,Standard,UPS,8.12,701,4
190697,P093,Nantes,Paris,2025-02-07,Express,Colissimo,1.44,174,0
190698,P090,Paris,Marseille,2025-04-07,Standard,Chronopost,0.94,201,2
190699,P089,Paris,Paris,2025-03-15,Express,Chronopost,11.46,600,4
190700,P060,Paris,Bordeaux,2024-09-18,Express,Colissimo,10.56,766,4
190701,P056,Rouen,Nice,2025-02-01,Standard,Chronopost,14.95,459,4
190702,P076,Paris,Paris,2024-09-13,Express,Chronopost,6.93,205,1
190703,P082,Lille,Bordeaux,2024-09-13,Express,GLS,7.05,473,2
190704,P058,Nantes,Lyon,2024-07-17,Express,DHL,10.04,860,4
190705,P026,Rouen,Lyon,2025-01-06,Express,Chronopost,12.77,548,4
190706,P079,Rouen,Paris,2025-01-16,Express,Chronopost,18.8,986,5
190707,P005,Rouen,Nice,2025-01-04,Express,GLS,17.49,364,3
190708,P056,Strasbourg,Toulouse,2024-10-22,Standard,UPS,13.78,286,3
190709,P033,Strasbourg,Toulouse,2025-04-24,Express,Chronopost,1.69,106,1
190710,P009,Lille,Toulouse,2025-03-03,Standard,DHL,16.38,720,6
190711,P032,Lyon,Toulouse,2025-02-26,Express,UPS,17.1,294,3
190712,P077,Lille,Toulouse,2024-08-04,Express,UPS,9.57,652,3
190713,P028,Lyon,Bordeaux,2024-07-25,Express,DHL,10.34,622,3
190714,P023,Paris,Paris,2024-08-25,Express,UPS,1.06,384,2
190715,P088,Strasbourg,Paris,2025-06-13,Express,Colissimo,6.46,612,3
190716,P095,Lille,Paris,2024-11-25,Standard,UPS,11.69,262,3
190717,P069,Paris,Toulouse,2024-08-09,Standard,UPS,14.67,541,4
190718,P062,Paris,Nice,2025-03-26,Standard,UPS,7.44,585,3
190719,P048,Rouen,Toulouse,2025-04-20,Standard,Colissimo,8.73,873,4
190720,P066,Strasbourg,Lyon,2025-03-04,Express,Colissimo,0.75,104,1
190721,P062,Paris,Nice,2025-02-08,Standard,UPS,6.48,53,3
190722,P094,Paris,Bordeaux,2025-02-13,Standard,Chronopost,4.66,275,3
190723,P069,Paris,Nice,2025-02-18,Standard,GLS,16.37,950,5
190724,P056,Lille,Nice,2025-04-29,Express,Chronopost,10.34,114,1
190725,P074,Nantes,Paris,2025-05-28,Express,Colissimo,10.97,885,4
190726,P036,Strasbourg,Paris,2024-12-02,Express,Chronopost,0.31,234,1
190727,P036,Paris,Nice,2024-08-09,Standard,Chronopost,14.08,407,4
190728,P056,Nantes,Marseille,2024-12-26,Express,Chronopost,4.58,567,2
190729,P007,Paris,Lyon,2025-06-17,Express,GLS,9.35,448,2
190730,P093,Nantes,Paris,2025-03-12,Standard,DHL,9.71,119,2
190731,P032,Lille,Paris,2024-12-26,Express,Chronopost,13.28,583,2
190732,P091,Rouen,Toulouse,2024-09-28,Express,UPS,6.55,193,1
190733,P001,Lyon,Marseille,2025-05-29,Express,DHL,16.33,795,3
190734,P058,Nantes,Bordeaux,2024-09-17,Standard,Chronopost,12.04,123,3
190735,P020,Nantes,Marseille,2024-12-09,Standard,UPS,3.94,705,4
190736,P034,Paris,Toulouse,2024-08-24,Standard,UPS,16.46,918,5
190737,P051,Paris,Toulouse,2025-04-23,Standard,UPS,10.67,939,5
190738,P036,Lyon,Bordeaux,2025-01-26,Standard,DHL,8.34,687,4
190739,P026,Strasbourg,Bordeaux,2024-12-05,Express,Colissimo,3.24,63,0
190740,P087,Nantes,Marseille,2024-11-28,Standard,Chronopost,17.23,228,4
190741,P033,Paris,Marseille,2024-07-15,Standard,DHL,19.88,267,4
190742,P001,Rouen,Toulouse,2024-08-08,Standard,GLS,5.24,494,3
190743,P067,Paris,Nice,2024-08-04,Express,UPS,12.07,759,3
190744,P050,Paris,Lyon,2025-05-20,Standard,GLS,7.97,189,2
190745,P035,Paris,Toulouse,2025-01-19,Standard,Chronopost,1.99,601,3
190746,P035,Lille,Lyon,2025-02-02,Express,DHL,17.45,261,3
190747,P059,Nantes,Toulouse,2025-05-30,Standard,DHL,15.49,524,4
190748,P077,Nantes,Marseille,2024-12-03,Standard,GLS,11.62,500,4
190749,P097,Rouen,Nice,2024-10-06,Express,Colissimo,16.27,498,4
190750,P013,Strasbourg,Marseille,2025-06-02,Express,GLS,13.32,863,4
190751,P022,Rouen,Marseille,2025-04-21,Standard,GLS,19.1,457,4
190752,P056,Rouen,Marseille,2025-05-11,Express,UPS,16.84,277,3
190753,P005,Paris,Paris,2025-04-08,Standard,Chronopost,6.81,507,3
190754,P081,Paris,Lyon,2024-12-07,Express,DHL,4.89,222,2
190755,P043,Rouen,Marseille,2025-02-16,Express,GLS,19.64,910,5
190756,P074,Nantes,Toulouse,2024-07-24,Express,UPS,7.68,132,1
190757,P055,Lyon,Marseille,2025-04-15,Express,Colissimo,14.06,576,3
190758,P091,Strasbourg,Marseille,2025-03-27,Express,GLS,0.21,946,4
190759,P015,Strasbourg,Marseille,2024-11-14,Express,Colissimo,7.15,327,2
190760,P042,Nantes,Toulouse,2024-09-07,Standard,DHL,15.22,518,4
190761,P009,Paris,Lyon,2025-04-28,Standard,Chronopost,3.82,862,4
190762,P071,Strasbourg,Marseille,2024-12-22,Express,DHL,16.64,998,5
190763,P057,Rouen,Marseille,2025-02-28,Standard,UPS,5.49,814,5
190764,P010,Lille,Toulouse,2024-06-25,Standard,GLS,1.44,686,3
190765,P064,Rouen,Toulouse,2024-12-09,Express,Chronopost,12.74,858,4
190766,P041,Strasbourg,Nice,2024-06-17,Express,GLS,17.5,286,3
190767,P013,Paris,Bordeaux,2024-07-09,Express,Colissimo,4.52,625,2
190768,P016,Strasbourg,Paris,2025-05-25,Express,GLS,17.45,686,5
190769,P098,Strasbourg,Bordeaux,2024-11-26,Express,UPS,11.52,210,1
190770,P072,Lyon,Bordeaux,2024-06-24,Standard,UPS,10.06,972,6
190771,P060,Rouen,Bordeaux,2025-02-03,Standard,DHL,15.36,470,3
190772,P031,Nantes,Paris,2025-02-08,Express,GLS,11.06,523,3
190773,P055,Strasbourg,Lyon,2025-03-29,Express,GLS,6.77,954,4
190774,P092,Paris,Lyon,2024-10-31,Express,Chronopost,8.89,184,2
190775,P071,Lille,Paris,2024-08-02,Standard,Colissimo,10.68,862,5
190776,P034,Paris,Bordeaux,2025-04-29,Standard,Chronopost,5.32,618,4
190777,P097,Rouen,Bordeaux,2024-08-11,Standard,DHL,6.81,193,2
190778,P004,Strasbourg,Paris,2024-12-11,Standard,Chronopost,12.79,74,2
190779,P055,Lille,Toulouse,2024-09-29,Express,DHL,10.59,760,4
190780,P090,Nantes,Toulouse,2024-07-28,Standard,Chronopost,15.52,697,5
190781,P066,Rouen,Marseille,2025-05-28,Standard,DHL,16.89,232,3
190782,P096,Paris,Paris,2024-11-12,Express,UPS,6.97,132,1
190783,P059,Nantes,Nice,2024-10-05,Express,Chronopost,2.83,638,2
190784,P041,Strasbourg,Marseille,2025-02-16,Standard,DHL,6.57,161,2
190785,P066,Strasbourg,Toulouse,2024-10-13,Standard,Colissimo,4.78,251,3
190786,P090,Lyon,Marseille,2024-08-13,Standard,DHL,16.88,244,3
190787,P047,Lyon,Marseille,2024-06-23,Express,DHL,12.5,422,3
190788,P027,Lyon,Marseille,2024-12-22,Express,DHL,6.66,412,3
190789,P079,Strasbourg,Bordeaux,2024-07-12,Express,GLS,19.45,290,3
190790,P021,Nantes,Paris,2024-07-07,Express,Chronopost,14.37,575,3
190791,P091,Lyon,Lyon,2025-06-08,Standard,Colissimo,4.96,903,3
190792,P098,Strasbourg,Paris,2025-03-03,Standard,GLS,13.56,355,4
190793,P011,Lille,Paris,2024-07-25,Standard,Colissimo,18.92,98,3
190794,P087,Nantes,Bordeaux,2025-05-11,Express,UPS,12.57,772,4
190795,P022,Lille,Bordeaux,2025-04-28,Standard,Colissimo,11.42,406,4
190796,P023,Rouen,Nice,2025-04-26,Standard,DHL,1.96,714,4
190797,P065,Lyon,Marseille,2025-02-07,Express,Chronopost,12.4,661,3
190798,P059,Paris,Bordeaux,2025-02-10,Express,GLS,18.84,273,2
190799,P076,Lille,Marseille,2024-11-22,Standard,DHL,14.85,607,5
190800,P089,Lyon,Bordeaux,2024-11-19,Standard,UPS,11.38,895,5
190801,P070,Lyon,Bordeaux,2025-04-20,Standard,GLS,12.65,696,5
190802,P098,Rouen,Toulouse,2025-01-19,Express,UPS,6.61,682,3
190803,P028,Lille,Marseille,2025-05-24,Standard,Chronopost,4.48,563,3
190804,P025,Strasbourg,Bordeaux,2024-11-17,Standard,UPS,9.56,169,2
190805,P082,Paris,Nice,2025-01-19,Express,Chronopost,12.43,160,2
190806,P001,Lille,Lyon,2024-11-20,Standard,Chronopost,0.32,585,3
190807,P032,Strasbourg,Lyon,2024-11-05,Express,Chronopost,8.58,60,1
190808,P029,Paris,Nice,2025-05-03,Express,Colissimo,13.72,865,4
190809,P020,Strasbourg,Paris,2024-10-31,Standard,UPS,14.12,799,3
190810,P046,Lille,Bordeaux,2024-08-07,Standard,GLS,5.17,917,4
190811,P077,Nantes,Marseille,2024-09-09,Express,Chronopost,1.09,607,3
190812,P057,Lyon,Toulouse,2024-12-29,Standard,UPS,16.29,739,5
190813,P012,Strasbourg,Paris,2024-11-19,Express,DHL,7.8,982,4
190814,P072,Rouen,Bordeaux,2025-03-16,Express,UPS,19.74,446,3
190815,P039,Strasbourg,Lyon,2024-10-27,Standard,GLS,1.1,340,2
190816,P008,Nantes,Toulouse,2024-11-08,Express,Chronopost,14.7,587,3
190817,P082,Strasbourg,Toulouse,2025-03-03,Express,Chronopost,18.0,341,4
190818,P085,Lille,Toulouse,2024-10-24,Express,GLS,5.66,808,4
190819,P028,Strasbourg,Marseille,2024-07-21,Express,UPS,13.32,672,3
190820,P031,Nantes,Toulouse,2024-10-10,Standard,GLS,3.79,315,2
190821,P015,Rouen,Paris,2025-04-04,Standard,Chronopost,6.74,754,4
190822,P060,Paris,Nice,2024-07-29,Standard,Chronopost,17.65,449,5
190823,P039,Nantes,Paris,2025-05-22,Express,GLS,18.02,124,1
190824,P097,Strasbourg,Bordeaux,2025-04-06,Express,Chronopost,14.54,254,2
190825,P087,Strasbourg,Bordeaux,2025-01-22,Express,Chronopost,10.11,424,2
190826,P080,Lille,Nice,2025-05-12,Express,GLS,16.87,181,3
190827,P088,Lille,Nice,2024-12-16,Express,Chronopost,3.48,163,0
190828,P021,Lyon,Marseille,2024-11-03,Standard,UPS,5.94,990,5
190829,P008,Nantes,Toulouse,2024-07-08,Express,DHL,9.23,331,2
190830,P042,Paris,Nice,2025-06-05,Express,GLS,13.12,69,1
190831,P059,Lille,Nice,2024-12-03,Express,Chronopost,0.52,530,2
190832,P081,Lyon,Paris,2025-01-20,Express,Chronopost,2.65,648,3
190833,P079,Nantes,Nice,2024-10-22,Standard,Chronopost,12.34,937,6
190834,P078,Rouen,Paris,2024-12-21,Standard,Colissimo,7.64,593,4
190835,P020,Nantes,Nice,2024-07-23,Standard,DHL,8.47,540,4
190836,P096,Lyon,Marseille,2025-05-11,Standard,Chronopost,15.36,421,4
190837,P061,Lille,Lyon,2025-04-16,Standard,Colissimo,2.34,378,2
190838,P011,Rouen,Nice,2025-02-06,Express,Chronopost,15.4,258,2
190839,P032,Strasbourg,Paris,2024-08-12,Standard,UPS,14.36,501,6
190840,P004,Lille,Toulouse,2025-02-25,Express,Chronopost,5.21,601,2
190841,P029,Paris,Lyon,2025-04-21,Express,DHL,14.89,669,5
190842,P005,Lyon,Nice,2025-04-01,Standard,DHL,3.23,470,3
190843,P076,Nantes,Toulouse,2024-07-01,Express,Chronopost,4.08,314,2
190844,P039,Paris,Toulouse,2025-04-20,Standard,Colissimo,17.66,616,5
190845,P023,Paris,Nice,2024-09-28,Express,UPS,13.27,988,4
190846,P097,Rouen,Paris,2025-05-30,Standard,UPS,14.24,706,5
190847,P016,Rouen,Toulouse,2025-04-09,Express,Colissimo,6.83,259,1
190848,P050,Strasbourg,Marseille,2024-10-18,Standard,Colissimo,6.82,549,4
190849,P011,Paris,Paris,2025-04-11,Express,UPS,6.88,462,2
190850,P072,Strasbourg,Toulouse,2025-01-31,Express,Colissimo,18.55,664,3
190851,P097,Lille,Marseille,2024-06-24,Standard,Colissimo,5.58,502,3
190852,P048,Lyon,Lyon,2025-03-17,Standard,Colissimo,18.11,882,6
190853,P034,Paris,Marseille,2025-06-01,Standard,UPS,4.73,819,4
190854,P021,Nantes,Nice,2024-10-21,Standard,Chronopost,11.46,146,3
190855,P063,Lyon,Paris,2025-03-26,Express,Colissimo,5.52,851,3
190856,P017,Strasbourg,Toulouse,2025-03-15,Express,Chronopost,14.51,872,4
190857,P034,Lyon,Paris,2024-07-19,Standard,Colissimo,19.85,559,4
190858,P051,Nantes,Nice,2025-01-04,Express,GLS,12.17,755,4
190859,P067,Rouen,Nice,2024-08-09,Standard,DHL,19.3,424,5
190860,P024,Nantes,Toulouse,2025-04-23,Express,Chronopost,4.25,416,2
190861,P022,Rouen,Toulouse,2025-01-08,Standard,GLS,10.5,184,2
190862,P010,Rouen,Bordeaux,2024-11-10,Express,DHL,5.22,565,2
190863,P005,Lyon,Lyon,2024-07-28,Standard,Colissimo,17.67,678,4
190864,P031,Rouen,Toulouse,2024-10-19,Express,GLS,6.61,613,3
190865,P024,Lyon,Nice,2025-05-20,Express,Colissimo,8.7,641,3
190866,P011,Lille,Nice,2025-06-08,Express,GLS,3.87,326,2
190867,P051,Nantes,Bordeaux,2025-05-10,Standard,GLS,17.87,985,6
190868,P048,Nantes,Marseille,2024-10-27,Express,Colissimo,8.49,537,2
190869,P078,Rouen,Paris,2024-10-13,Express,Colissimo,12.54,358,2
190870,P004,Rouen,Toulouse,2024-11-20,Express,DHL,10.57,476,2
190871,P008,Lille,Paris,2024-11-19,Express,Chronopost,7.77,669,3
190872,P007,Strasbourg,Nice,2024-08-16,Standard,DHL,18.71,716,5
190873,P099,Lille,Paris,2024-09-09,Standard,Colissimo,1.2,247,2
190874,P032,Strasbourg,Nice,2024-07-09,Express,DHL,17.94,813,4
190875,P086,Lyon,Bordeaux,2025-02-28,Express,GLS,18.07,983,5
190876,P022,Strasbourg,Nice,2024-10-23,Express,DHL,10.42,66,1
190877,P090,Paris,Toulouse,2025-06-10,Standard,UPS,18.48,354,4
190878,P036,Strasbourg,Nice,2025-05-02,Standard,DHL,3.9,102,0
190879,P029,Lille,Toulouse,2024-07-13,Standard,DHL,3.28,839,5
190880,P068,Lille,Bordeaux,2024-12-01,Standard,Colissimo,13.34,224,3
190881,P095,Nantes,Paris,2025-03-23,Express,UPS,14.28,897,5
190882,P086,Nantes,Lyon,2024-11-15,Express,DHL,6.08,324,2
190883,P061,Lille,Toulouse,2025-03-18,Express,Colissimo,13.06,285,3
190884,P053,Lille,Toulouse,2025-04-03,Standard,UPS,0.33,280,2
190885,P072,Nantes,Bordeaux,2024-10-21,Express,Chronopost,13.13,543,4
190886,P085,Lille,Marseille,2024-07-07,Express,Chronopost,4.89,571,3
190887,P015,Lille,Nice,2025-02-20,Standard,Colissimo,19.9,934,6
190888,P048,Paris,Toulouse,2025-03-29,Express,Chronopost,9.95,611,3
190889,P054,Strasbourg,Lyon,2024-11-17,Standard,Colissimo,18.92,508,4
190890,P068,Lille,Bordeaux,2025-01-28,Express,GLS,5.35,156,1
190891,P069,Rouen,Lyon,2025-06-17,Standard,Colissimo,9.23,549,3
190892,P100,Rouen,Toulouse,2025-04-08,Standard,Chronopost,7.7,285,3
190893,P064,Paris,Paris,2025-04-06,Standard,GLS,11.02,774,4
190894,P066,Lille,Bordeaux,2024-10-14,Express,UPS,15.06,153,2
190895,P050,Paris,Lyon,2024-08-05,Express,Colissimo,6.39,835,3
190896,P072,Lille,Nice,2024-08-05,Standard,GLS,14.38,189,4
190897,P047,Lille,Bordeaux,2025-01-19,Express,Colissimo,8.11,616,2
190898,P068,Lille,Lyon,2024-11-02,Express,DHL,16.48,206,2
190899,P013,Rouen,Bordeaux,2025-02-25,Standard,Colissimo,0.34,773,3
190900,P014,Rouen,Toulouse,2024-09-15,Express,UPS,13.92,500,2
190901,P009,Lyon,Bordeaux,2025-01-31,Express,Chronopost,7.21,988,4
190902,P028,Paris,Bordeaux,2025-03-08,Standard,GLS,13.85,775,5
190903,P038,Strasbourg,Marseille,2024-10-29,Standard,Chronopost,15.28,957,6
190904,P012,Nantes,Nice,2025-02-01,Standard,Colissimo,9.2,50,2
190905,P092,Paris,Paris,2024-09-19,Standard,DHL,7.83,666,4
190906,P013,Paris,Lyon,2024-06-27,Standard,Chronopost,13.4,382,3
190907,P021,Rouen,Toulouse,2024-08-06,Express,DHL,6.53,336,2
190908,P055,Lille,Bordeaux,2025-02-19,Standard,DHL,19.8,944,6
190909,P038,Strasbourg,Marseille,2024-07-29,Standard,Chronopost,12.2,663,4
190910,P052,Paris,Bordeaux,2025-04-01,Standard,UPS,18.12,894,5
190911,P026,Paris,Toulouse,2024-10-12,Standard,UPS,13.5,443,3
190912,P089,Paris,Toulouse,2025-05-02,Standard,GLS,1.72,298,2
190913,P022,Lyon,Bordeaux,2025-01-10,Standard,DHL,19.84,991,6
190914,P051,Rouen,Paris,2024-08-10,Express,Chronopost,5.33,473,3
190915,P072,Rouen,Lyon,2024-12-03,Standard,DHL,11.14,927,5
190916,P037,Lyon,Toulouse,2024-10-10,Standard,Colissimo,16.45,225,4
190917,P045,Lyon,Paris,2025-05-22,Express,Colissimo,7.13,564,3
190918,P086,Lyon,Nice,2024-08-20,Express,GLS,7.5,520,3
190919,P077,Strasbourg,Lyon,2024-10-05,Standard,DHL,10.41,154,2
190920,P037,Lyon,Bordeaux,2024-08-28,Express,DHL,15.25,414,4
190921,P014,Strasbourg,Bordeaux,2025-02-17,Express,GLS,8.47,221,1
190922,P018,Rouen,Paris,2024-08-18,Express,DHL,9.38,201,1
190923,P097,Lyon,Lyon,2025-02-22,Standard,UPS,2.16,355,2
190924,P007,Rouen,Lyon,2024-11-05,Standard,GLS,4.78,532,3
190925,P074,Lille,Marseille,2024-07-25,Standard,DHL,1.85,888,4
190926,P060,Paris,Toulouse,2024-07-11,Standard,Chronopost,10.1,150,2
190927,P058,Nantes,Lyon,2025-01-13,Express,GLS,19.4,266,3
190928,P094,Rouen,Lyon,2024-11-28,Standard,DHL,7.59,108,1
190929,P055,Rouen,Paris,2024-10-09,Standard,GLS,9.03,679,4
190930,P034,Strasbourg,Paris,2025-02-07,Express,UPS,8.61,359,2
190931,P045,Nantes,Toulouse,2024-06-29,Standard,DHL,19.87,604,5
190932,P003,Lille,Paris,2025-05-14,Standard,GLS,14.13,218,4
190933,P040,Lille,Toulouse,2024-12-31,Standard,GLS,17.82,401,4
190934,P076,Paris,Bordeaux,2024-12-07,Express,Chronopost,17.8,524,4
190935,P100,Lyon,Toulouse,2024-09-06,Express,DHL,6.73,197,2
190936,P053,Paris,Toulouse,2024-12-19,Express,UPS,6.52,100,1
190937,P031,Strasbourg,Marseille,2024-12-05,Express,UPS,11.2,402,3
190938,P023,Nantes,Marseille,2024-12-27,Standard,GLS,15.18,365,4
190939,P072,Strasbourg,Marseille,2024-10-14,Standard,DHL,17.63,988,6
190940,P065,Strasbourg,Nice,2024-07-12,Standard,DHL,14.86,165,4
190941,P055,Lyon,Lyon,2024-06-30,Express,Chronopost,3.68,758,3
190942,P099,Lyon,Paris,2024-07-12,Express,UPS,7.33,324,1
190943,P079,Strasbourg,Marseille,2024-07-30,Standard,Colissimo,11.76,303,3
190944,P092,Nantes,Paris,2024-08-21,Express,UPS,15.19,601,3
190945,P012,Rouen,Toulouse,2024-07-03,Standard,UPS,6.01,105,2
190946,P001,Paris,Toulouse,2024-06-30,Standard,Chronopost,3.37,420,3
190947,P011,Nantes,Bordeaux,2024-06-24,Express,UPS,6.96,313,2
190948,P051,Nantes,Marseille,2024-10-16,Standard,GLS,15.15,596,4
190949,P066,Paris,Nice,2024-10-02,Standard,Chronopost,11.27,272,3
190950,P045,Nantes,Toulouse,2024-07-12,Express,GLS,5.88,198,0
190951,P099,Rouen,Toulouse,2025-04-05,Express,Chronopost,1.13,939,4
190952,P072,Paris,Toulouse,2024-12-06,Express,DHL,3.03,554,3
190953,P031,Nantes,Lyon,2024-08-12,Express,GLS,11.54,273,3
190954,P085,Lyon,Lyon,2025-01-18,Standard,GLS,11.6,545,4
190955,P053,Paris,Marseille,2024-11-09,Express,Colissimo,12.61,875,4
190956,P045,Nantes,Paris,2025-03-29,Express,GLS,9.0,77,1
190957,P067,Rouen,Marseille,2025-02-01,Standard,Chronopost,12.4,617,5
190958,P089,Lyon,Toulouse,2025-03-20,Standard,Colissimo,11.3,845,5
190959,P041,Rouen,Paris,2025-02-20,Express,Colissimo,9.5,209,1
190960,P028,Nantes,Paris,2025-04-06,Express,Chronopost,0.12,790,4
190961,P062,Lyon,Lyon,2024-07-29,Standard,GLS,6.71,899,4
190962,P092,Paris,Paris,2025-03-29,Express,DHL,19.9,136,3
190963,P002,Lyon,Bordeaux,2024-09-02,Express,Chronopost,15.72,689,4
190964,P072,Strasbourg,Marseille,2025-02-04,Express,Chronopost,18.79,858,4
190965,P065,Strasbourg,Nice,2025-02-19,Standard,DHL,16.97,986,6
190966,P021,Rouen,Lyon,2025-06-08,Standard,GLS,8.27,608,4
190967,P015,Strasbourg,Bordeaux,2025-06-12,Express,UPS,8.24,814,3
190968,P055,Lille,Paris,2024-10-06,Express,Colissimo,6.26,604,2
190969,P008,Nantes,Nice,2025-01-14,Express,Chronopost,3.2,379,1
190970,P086,Strasbourg,Marseille,2025-04-12,Standard,Chronopost,12.77,863,5
190971,P020,Lille,Toulouse,2024-10-25,Express,Colissimo,12.84,166,2
